filename,image_type,sizetext,stains,price,smell,price_confidence,condition,usage_confidence,comment,holes,colors,usage,type,damage,styleholes,brand,season_all_seasons,season_autumn,season_spring,season_winter,category_female,category_unisex
back_2023_08_09_13_52_27.png,1,0,1,23,0,3.0,4,2.0,0,0,4,5,18,0,0,1,1,0,0,0,1,0
back_2023_09_07_09_46_14.png,1,0,1,63,2,3.0,5,3.0,0,0,3,5,5,0,0,1,1,0,0,0,0,0
back_2023_09_22_13_45_20.png,1,0,2,28,0,3.0,3,3.0,1,0,1,4,19,0,0,1,1,0,0,0,1,0
back_2024_02_07_09_58_59.png,1,0,1,16,2,3.0,2,3.0,1,0,2,4,3,0,0,1,1,0,0,0,0,0
front_2023_10_16_09_01_02.png,0,0,1,11,2,2.0,5,3.0,0,0,1,5,3,0,0,1,1,0,0,0,0,0
back_2023_09_22_13_38_18.png,1,0,2,12,1,3.0,3,3.0,0,0,1,4,0,0,0,1,1,0,0,0,1,0
back_2023_10_18_09_40_40.png,1,0,1,30,2,3.0,3,3.0,1,0,1,4,3,0,0,1,1,0,0,0,1,0
front_2024_01_18_08_57_20.png,0,0,1,27,2,3.0,5,3.0,1,0,1,5,14,0,0,1,1,0,0,0,0,0
back_2023_09_11_07_21_03.png,1,0,1,43,2,3.0,3,3.0,0,0,2,2,12,0,0,1,1,0,0,0,0,0
back_2023_07_26_09_27_15.png,1,0,1,26,2,3.0,3,2.0,1,0,4,5,3,0,0,1,1,0,0,0,0,0
front_2023_07_04_09_15_25.png,0,0,1,18,2,3.0,3,3.0,0,0,2,4,2,0,0,1,1,0,0,0,0,0
back_2023_08_04_08_27_30.png,1,0,1,73,2,2.0,5,3.0,0,0,1,5,10,0,0,1,0,0,0,0,1,0
front_2023_10_12_13_09_08.png,0,0,1,8,2,3.0,2,3.0,0,0,1,1,3,1,0,1,0,0,0,0,1,0
front_2024_04_05_05_50_07.png,0,0,1,89,2,3.0,5,3.0,0,0,1,5,12,0,0,1,1,0,0,0,0,0
back_2023_08_24_11_15_15.png,1,0,1,23,2,3.0,4,3.0,0,0,3,5,6,0,0,1,1,0,0,0,1,0
front_2024_05_27_13_03_21.png,0,0,1,14,2,3.0,3,3.0,0,0,1,5,11,0,0,1,1,0,0,0,1,0
front_2023_07_03_09_39_21.png,0,0,1,38,2,3.0,3,2.0,0,0,4,4,5,1,0,1,0,0,0,0,1,0
back_2023_10_17_12_13_13.png,1,0,1,131,2,3.0,4,3.0,0,0,1,5,0,0,0,1,0,0,0,0,1,0
back_2023_08_10_13_17_42.png,1,0,1,66,2,2.0,3,3.0,0,0,3,5,0,0,0,1,1,0,0,0,1,0
back_2023_08_03_12_00_30.png,1,0,1,32,2,3.0,3,3.0,0,0,1,4,9,0,0,1,1,0,0,0,0,0
back_2024_05_14_06_04_03.png,1,0,1,33,2,3.0,4,3.0,0,0,1,5,10,1,0,1,1,0,0,0,1,0
front_2023_11_16_08_52_47.png,0,0,2,30,2,3.0,3,3.0,0,0,2,4,12,1,0,1,1,0,0,0,0,0
back_2023_11_24_09_33_26.png,1,0,1,92,2,2.0,3,2.0,0,0,2,5,2,0,0,1,1,0,0,0,1,0
front_2024_01_26_09_34_17.png,0,0,1,32,2,3.0,2,3.0,1,0,2,4,0,0,0,1,1,0,0,0,1,0
front_2024_05_14_10_29_08.png,0,0,1,12,2,3.0,1,3.0,0,2,4,4,3,1,0,0,1,0,0,0,0,0
back_2023_09_04_11_19_23.png,1,0,1,67,2,3.0,4,3.0,0,0,1,5,14,0,0,0,1,0,0,0,1,0
back_2024_01_24_12_52_49.png,1,1,1,78,2,3.0,5,3.0,0,0,1,5,14,0,0,1,0,0,0,0,0,0
front_2023_08_07_13_22_06.png,0,0,1,19,0,3.0,3,3.0,0,0,1,5,5,0,0,1,1,0,0,0,0,0
front_2023_09_29_09_16_36.png,0,0,1,29,2,3.0,2,3.0,0,0,1,1,2,0,0,1,1,0,0,0,1,0
front_2023_09_27_11_16_43.png,0,0,1,33,2,2.0,4,3.0,0,0,1,5,8,0,0,1,0,0,0,0,1,0
back_2023_08_25_07_37_27.png,1,0,1,78,2,3.0,5,3.0,0,0,2,5,17,0,0,1,0,0,0,0,1,0
front_2023_07_10_12_04_05.png,0,0,2,15,2,3.0,1,3.0,0,0,1,4,5,0,0,0,1,0,0,0,1,0
back_2023_07_10_11_34_33.png,1,0,1,12,2,2.0,3,2.0,0,0,3,4,6,1,0,0,0,0,0,0,1,0
front_2023_08_11_10_49_44.png,0,0,1,66,2,3.0,3,3.0,0,0,3,4,5,0,0,1,1,0,0,0,1,0
front_2023_09_12_06_35_26.png,0,0,1,37,2,3.0,4,3.0,0,0,2,2,15,0,0,1,0,0,0,0,1,0
back_2024_05_29_07_57_01.png,1,0,1,18,2,3.0,3,3.0,0,0,1,5,3,0,0,1,1,0,0,0,0,1
front_2023_10_13_09_16_27.png,0,0,2,16,2,3.0,3,3.0,1,0,1,4,7,1,0,1,1,0,0,0,1,0
back_2023_07_04_07_16_32.png,1,0,2,13,2,3.0,2,3.0,0,0,1,4,5,1,0,1,1,0,0,0,1,0
back_2024_01_04_08_23_09.png,1,0,2,9,2,3.0,1,3.0,0,0,1,4,16,1,0,1,1,0,0,0,1,0
front_2023_07_07_05_28_13.png,0,0,1,22,2,1.0,5,3.0,0,0,2,5,14,0,0,1,1,0,0,0,1,0
front_2023_11_03_08_50_54.png,0,0,0,33,2,3.0,2,3.0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
back_2023_10_31_08_25_02.png,1,0,0,125,2,2.0,4,3.0,1,0,2,5,1,0,0,1,0,1,0,0,0,0
back_2023_11_15_14_03_57.png,1,1,1,18,2,3.0,2,3.0,0,0,1,4,3,1,0,1,1,0,0,0,1,0
front_2023_11_28_06_59_09.png,0,0,0,24,2,3.0,3,3.0,1,0,2,4,3,1,0,1,1,0,0,0,0,0
front_2023_07_18_13_39_58.png,0,0,0,118,2,2.0,3,2.0,1,0,4,5,1,0,0,0,1,0,0,0,0,1
back_2023_08_14_07_00_09.png,1,0,2,12,2,3.0,1,3.0,0,0,1,4,2,0,0,1,1,0,0,0,1,0
back_2023_08_04_10_40_32.png,1,0,1,81,2,3.0,3,3.0,0,0,1,5,5,0,0,1,1,0,0,0,1,0
front_2024_02_19_10_31_03.png,0,0,1,33,2,3.0,2,3.0,0,2,1,1,5,1,0,0,1,0,0,0,1,0
front_2024_03_15_11_45_05.png,0,0,0,13,2,3.0,3,3.0,0,0,3,4,14,1,0,1,1,0,0,0,0,0
front_2023_11_27_10_23_27.png,0,0,1,35,2,3.0,3,3.0,1,0,1,4,5,0,0,1,1,0,0,0,1,0
back_2023_12_27_07_26_47.png,1,0,1,4,2,3.0,2,3.0,1,0,1,4,16,0,0,1,1,0,0,0,0,0
back_2024_04_22_09_38_40.png,1,0,1,13,2,3.0,3,3.0,0,2,2,4,1,1,0,1,1,0,0,0,1,0
back_2023_06_29_06_09_58.png,1,0,2,31,2,3.0,2,3.0,0,0,1,4,3,1,0,1,1,0,0,0,0,1
front_2023_07_27_09_11_00.png,0,0,1,91,2,3.0,4,3.0,0,0,3,5,14,0,0,1,1,0,0,0,1,0
back_2023_07_10_08_57_51.png,1,0,1,23,2,3.0,4,3.0,0,0,1,5,12,0,0,0,1,0,0,0,1,0
back_2023_07_07_06_04_50.png,1,0,2,6,2,3.0,2,3.0,0,0,1,4,6,0,0,1,1,0,0,0,1,0
back_2023_11_27_09_35_27.png,1,0,2,19,2,3.0,3,3.0,0,0,1,4,23,0,0,1,0,0,0,1,1,0
front_2024_02_12_08_48_58.png,0,0,1,83,2,3.0,5,3.0,0,0,1,5,5,0,0,1,1,0,0,0,1,0
back_2024_01_15_12_19_25.png,1,0,1,27,2,3.0,3,3.0,0,0,1,5,5,0,0,1,1,0,0,0,1,0
back_2023_08_23_05_52_35.png,1,0,1,19,2,3.0,2,3.0,0,0,1,5,5,0,0,1,0,0,0,0,0,0
back_2023_08_24_07_45_18.png,1,0,2,9,2,3.0,1,3.0,0,0,1,4,3,0,0,1,1,0,0,0,0,0
back_2023_07_20_07_04_41.png,1,0,1,34,2,3.0,2,3.0,0,0,1,4,2,0,0,1,0,1,0,0,1,0
front_2023_08_16_09_07_58.png,0,0,1,37,2,3.0,2,3.0,0,0,1,5,5,0,0,1,1,0,0,0,0,0
front_2023_11_07_08_15_10.png,0,0,1,81,2,2.0,5,3.0,0,0,2,5,6,0,0,1,1,0,0,0,1,0
front_2023_10_13_08_46_09.png,0,0,1,60,2,2.0,3,2.0,0,0,3,5,12,0,0,1,1,0,0,0,1,0
back_2023_08_24_11_51_22.png,1,0,1,19,2,3.0,3,3.0,1,0,2,4,3,0,0,1,1,0,0,0,0,0
back_2023_10_26_07_42_14.png,1,0,1,17,2,3.0,2,3.0,0,0,4,1,3,0,0,1,1,0,0,0,0,0
back_2023_10_27_13_50_38.png,1,0,1,18,2,3.0,4,2.0,0,0,1,5,2,0,0,1,1,0,0,0,0,0
front_2024_02_01_14_14_26.png,0,0,1,33,2,3.0,4,3.0,0,0,1,5,2,1,0,1,1,0,0,0,1,0
front_2023_11_30_12_20_34.png,0,0,1,205,2,3.0,5,3.0,0,0,2,5,7,0,0,1,0,0,0,0,1,0
back_2024_02_05_10_51_57.png,1,0,1,95,2,3.0,5,3.0,0,0,1,5,14,0,0,1,1,0,0,0,0,0
back_2023_10_13_13_21_25.png,1,1,0,14,2,3.0,3,2.0,0,0,2,4,16,0,0,1,1,0,0,0,0,0
front_2023_10_23_06_24_25.png,0,0,2,11,2,3.0,1,3.0,0,1,1,2,14,1,0,0,1,0,0,0,0,0
back_2024_02_07_13_24_25.png,1,0,1,135,2,3.0,5,3.0,0,0,1,5,3,0,0,1,1,0,0,0,1,0
front_2024_02_26_07_33_27.png,0,0,1,30,2,3.0,3,3.0,0,0,4,1,5,1,0,1,0,0,0,0,1,0
back_2023_11_13_09_31_48.png,1,0,1,38,2,3.0,3,3.0,0,1,3,4,6,1,0,1,1,0,0,0,1,0
front_2023_07_13_08_07_44.png,0,0,1,27,2,3.0,5,3.0,0,0,2,5,3,0,0,1,1,0,0,0,0,0
back_2023_10_16_11_52_34.png,1,1,1,83,2,2.0,3,2.0,0,0,4,5,10,0,0,0,1,0,0,0,1,0
back_2023_07_06_09_40_26.png,1,0,2,34,2,3.0,2,3.0,0,0,4,4,3,1,0,1,1,0,0,0,0,0
front_2024_01_04_14_47_56.png,0,0,1,39,2,3.0,5,3.0,0,0,1,5,2,0,0,1,1,0,0,0,1,0
back_2023_08_28_08_20_57.png,1,0,1,87,2,3.0,5,3.0,0,0,1,5,8,0,0,0,1,0,0,0,1,0
front_2023_09_14_06_56_40.png,0,0,2,20,0,3.0,1,3.0,0,0,4,4,3,0,0,1,0,0,0,0,0,0
back_2023_11_13_13_14_07.png,1,0,1,21,2,3.0,2,3.0,0,0,3,1,7,1,0,0,0,0,0,0,0,0
front_2023_07_20_11_37_00.png,0,0,1,83,2,3.0,3,3.0,0,0,2,5,12,0,0,1,1,0,0,0,1,0
front_2023_12_28_10_49_26.png,0,0,1,130,2,2.0,5,3.0,0,0,1,5,7,0,0,1,1,0,0,0,1,0
back_2023_11_02_13_27_19.png,1,0,1,25,2,3.0,2,3.0,0,0,1,4,16,1,0,1,0,0,0,0,0,0
back_2023_10_03_08_38_43.png,1,0,0,42,2,3.0,2,3.0,0,0,1,4,20,1,0,1,0,0,0,0,1,0
front_2023_11_02_11_39_01.png,0,0,0,6,2,3.0,2,3.0,0,0,4,4,3,1,0,1,0,0,0,0,0,0
front_2023_06_29_08_26_45.png,0,1,2,20,2,3.0,3,3.0,1,0,1,4,14,1,0,1,1,0,0,0,1,0
back_2023_09_07_08_04_46.png,1,0,0,19,2,3.0,2,3.0,1,0,4,1,5,0,0,0,1,0,0,0,1,0
back_2023_06_28_13_50_59.png,1,0,1,15,2,3.0,3,1.0,0,0,2,4,5,0,0,1,1,0,0,0,0,0
back_2023_09_26_11_21_05.png,1,0,1,9,2,3.0,1,3.0,1,0,4,4,12,1,0,1,1,0,0,0,1,0
front_2024_02_15_07_32_45.png,0,0,1,71,2,3.0,5,3.0,1,0,2,5,5,0,0,0,1,0,0,0,1,0
front_2023_10_24_07_28_08.png,0,0,1,31,2,3.0,3,3.0,1,0,1,4,10,0,0,1,1,0,0,0,0,0
front_2023_12_22_13_14_17.png,0,0,1,73,2,3.0,5,3.0,0,0,2,5,5,0,0,1,1,0,0,0,0,0
back_2023_08_31_05_26_57.png,1,0,1,36,2,3.0,2,3.0,0,0,1,1,5,0,0,1,0,0,0,0,1,0
front_2024_03_19_06_55_27.png,0,0,1,31,2,3.0,3,3.0,0,1,2,4,3,1,0,1,1,0,0,0,1,0
front_2023_10_26_10_48_28.png,0,0,1,21,2,3.0,2,3.0,0,0,2,5,14,1,0,1,0,0,0,0,1,0
back_2024_03_06_09_14_15.png,1,0,1,71,2,3.0,5,3.0,0,0,1,5,3,0,0,1,1,0,0,0,1,0
back_2023_12_01_07_52_36.png,1,0,1,138,2,3.0,5,3.0,0,0,1,5,0,0,0,1,0,0,0,0,1,0
front_2024_01_11_09_59_47.png,0,0,0,8,2,3.0,2,3.0,1,0,1,4,5,1,0,1,1,0,0,0,1,0
front_2024_03_05_09_09_40.png,0,0,0,29,2,3.0,3,3.0,0,0,3,4,12,1,0,1,1,0,0,0,0,0
back_2024_03_01_08_20_05.png,1,0,1,4,2,3.0,1,3.0,1,0,2,4,0,0,0,1,1,0,0,0,1,0
back_2024_05_20_13_46_38.png,1,0,1,71,2,2.0,5,3.0,0,0,1,5,5,0,0,1,1,0,0,0,1,0
back_2023_08_21_11_38_08.png,1,0,1,41,2,3.0,3,3.0,0,0,1,5,20,0,0,1,1,0,0,0,0,0
front_2023_07_19_06_49_34.png,0,0,1,33,2,2.0,3,1.0,0,0,1,4,8,1,0,1,1,0,0,0,1,0
front_2023_11_16_06_26_51.png,0,0,1,69,2,3.0,5,3.0,0,0,2,5,5,0,0,1,0,0,0,0,1,0
back_2023_11_16_09_09_10.png,1,0,2,18,2,3.0,3,3.0,1,0,2,4,12,1,0,1,1,0,0,0,0,0
back_2023_08_24_11_20_27.png,1,0,1,82,2,3.0,3,3.0,0,0,1,5,2,0,0,1,1,0,0,0,0,0
back_2024_04_11_06_59_51.png,1,0,1,133,2,3.0,5,3.0,0,0,1,5,2,0,0,1,1,0,0,0,1,0
front_2023_08_09_09_36_06.png,0,0,2,19,2,3.0,3,3.0,0,0,3,2,3,0,0,1,1,0,0,0,0,0
front_2023_07_25_08_06_34.png,0,1,1,27,2,3.0,3,2.0,0,0,1,5,10,0,0,0,1,0,0,0,0,0
front_2023_12_29_07_18_41.png,0,0,1,36,2,3.0,3,3.0,0,1,1,4,11,1,0,1,1,0,0,0,1,0
back_2023_08_22_06_23_50.png,1,0,1,68,2,3.0,5,3.0,0,0,2,5,5,0,0,1,1,0,0,0,0,0
back_2024_02_19_11_50_14.png,1,1,1,28,2,3.0,5,3.0,0,0,1,5,12,0,0,1,1,0,0,0,1,0
back_2024_01_08_12_17_11.png,1,0,0,11,2,3.0,3,3.0,1,0,1,4,2,1,0,1,1,0,0,0,0,0
front_2023_07_05_15_15_06.png,0,0,1,121,2,3.0,4,3.0,0,0,1,5,20,0,0,1,0,0,0,0,1,0
back_2023_12_22_13_03_09.png,1,0,1,78,2,3.0,4,3.0,1,0,1,5,5,1,0,1,1,0,0,0,0,0
front_2024_02_09_11_56_30.png,0,0,1,18,2,3.0,3,2.0,0,0,1,4,5,0,0,1,1,0,0,0,0,0
back_2023_08_15_06_49_09.png,1,0,1,91,2,3.0,5,3.0,0,0,1,5,3,0,0,1,1,0,0,0,1,0
back_2023_06_30_10_47_18.png,1,1,0,35,2,3.0,3,1.0,1,0,2,4,10,0,0,0,1,0,0,0,1,0
front_2023_09_05_07_23_16.png,0,0,1,62,2,2.0,5,3.0,0,0,1,5,9,0,0,1,1,0,0,0,1,0
front_2024_02_20_07_19_31.png,0,1,2,37,2,3.0,3,3.0,0,0,3,5,22,1,0,1,0,0,1,0,1,0
front_2024_01_23_12_30_38.png,0,0,2,29,2,3.0,2,3.0,0,0,1,2,12,1,0,1,0,0,0,0,0,0
back_2023_11_09_08_45_20.png,1,0,1,16,2,3.0,2,3.0,0,0,1,1,20,1,0,1,0,0,0,0,1,0
back_2024_01_22_13_15_18.png,1,0,1,65,2,3.0,5,3.0,0,0,1,5,5,0,0,1,0,0,0,0,1,0
back_2023_11_27_08_45_17.png,1,0,1,82,2,2.0,5,3.0,0,0,1,5,8,0,0,1,1,0,0,0,1,0
front_2024_04_25_08_20_58.png,0,0,2,33,2,3.0,1,3.0,1,2,2,4,1,1,0,1,1,0,0,0,0,1
front_2023_07_31_06_56_40.png,0,0,1,17,2,2.0,5,3.0,0,0,1,5,5,0,0,1,1,0,0,0,1,0
front_2023_08_28_09_47_37.png,0,0,1,26,2,3.0,2,3.0,0,0,4,4,3,0,0,1,1,0,0,0,0,0
back_2023_10_25_08_12_14.png,1,0,1,69,2,2.0,5,3.0,0,0,1,5,14,0,0,1,1,0,0,0,0,0
back_2024_01_22_09_42_50.png,1,1,1,17,2,3.0,4,3.0,0,0,4,5,3,0,0,1,1,0,0,0,1,0
back_2024_04_05_06_16_24.png,1,0,0,16,2,3.0,2,3.0,0,2,2,1,14,1,0,1,1,0,0,0,1,0
back_2024_02_21_09_50_22.png,1,0,2,19,2,3.0,2,3.0,0,0,1,1,12,1,0,1,1,0,0,0,1,0
back_2023_07_31_12_06_39.png,1,1,1,37,2,3.0,3,3.0,1,0,1,4,0,0,0,1,1,0,0,0,0,0
front_2023_10_17_09_42_23.png,0,0,1,14,2,3.0,3,3.0,0,0,2,4,4,0,0,1,0,0,0,1,0,0
front_2023_10_17_09_39_47.png,0,0,2,32,2,3.0,2,3.0,0,0,1,4,14,1,0,1,1,0,0,0,0,0
back_2023_10_02_05_31_15.png,1,0,1,13,2,3.0,2,3.0,0,0,2,4,16,0,0,1,1,0,0,0,1,0
front_2023_08_23_12_03_51.png,0,0,0,23,2,3.0,3,2.0,0,0,1,1,11,0,0,1,1,0,0,0,1,0
front_2023_07_18_05_54_49.png,0,0,1,15,2,3.0,5,3.0,0,0,1,5,20,0,0,1,1,0,0,0,1,0
back_2024_01_05_10_38_31.png,1,0,1,34,2,3.0,1,3.0,1,0,4,4,11,0,0,1,1,0,0,0,0,0
front_2024_01_31_08_29_15.png,0,0,1,85,2,2.0,5,3.0,0,0,4,5,2,0,0,1,1,0,0,0,0,0
back_2024_02_09_11_52_09.png,1,0,1,17,2,3.0,3,2.0,0,0,1,5,14,0,0,1,1,0,0,0,0,0
front_2023_06_26_07_28_39.png,0,0,0,113,2,2.0,4,3.0,0,0,1,5,1,0,0,1,1,0,0,0,1,0
front_2023_07_18_11_02_52.png,0,0,0,21,2,3.0,2,3.0,0,2,1,1,3,0,0,0,1,0,0,0,0,1
back_2023_07_18_10_51_50.png,1,0,0,35,2,3.0,3,3.0,0,0,4,4,16,0,0,1,1,0,0,0,0,0
front_2023_08_16_11_55_13.png,0,0,1,39,2,3.0,2,3.0,0,0,2,2,0,1,0,1,1,0,0,0,1,0
front_2024_01_09_08_05_44.png,0,0,1,70,2,2.0,5,3.0,0,0,4,5,3,0,0,1,1,0,0,0,0,0
back_2023_08_24_11_57_03.png,1,0,1,97,2,3.0,4,3.0,1,0,1,5,2,0,0,1,1,0,0,0,1,0
back_2023_07_11_14_40_05.png,1,0,1,34,2,3.0,3,3.0,0,0,2,1,2,0,0,1,1,0,0,0,0,0
back_2024_03_19_10_32_58.png,1,0,2,32,2,3.0,2,3.0,0,0,1,4,12,1,0,0,1,0,0,0,0,0
front_2023_12_29_07_06_35.png,0,0,1,10,2,3.0,2,3.0,1,0,1,4,0,0,0,1,1,0,0,0,1,0
front_2023_08_30_05_55_53.png,0,0,0,18,2,3.0,2,3.0,0,0,2,1,3,0,0,1,0,0,0,0,1,0
front_2023_09_06_14_13_20.png,0,0,1,77,2,3.0,4,3.0,0,0,4,5,3,0,0,1,0,0,0,0,0,0
front_2023_08_28_12_31_36.png,0,1,1,92,2,3.0,3,3.0,0,0,1,5,14,0,0,1,1,0,0,0,1,0
back_2023_11_30_07_55_46.png,1,0,1,19,2,3.0,2,3.0,0,0,1,4,11,1,0,1,1,0,0,0,1,0
back_2023_08_22_12_11_00.png,1,0,1,27,2,3.0,3,3.0,0,0,2,5,3,0,0,1,1,0,0,0,1,0
back_2024_05_23_07_41_18.png,1,0,1,18,2,3.0,4,3.0,0,0,1,4,20,1,0,1,1,0,0,0,0,0
back_2024_02_07_12_14_49.png,1,0,1,96,2,3.0,3,3.0,0,0,1,5,3,0,0,1,1,0,0,0,1,0
back_2023_07_17_07_05_43.png,1,0,1,15,2,3.0,5,3.0,0,0,1,5,20,1,0,1,0,0,0,0,0,0
front_2023_09_06_11_04_54.png,0,0,1,94,0,3.0,3,3.0,1,0,4,5,6,0,0,1,1,0,0,0,1,0
back_2023_09_05_10_56_08.png,1,0,1,41,2,3.0,3,3.0,0,0,1,4,7,0,0,1,1,0,0,0,1,0
back_2023_08_04_06_05_20.png,1,0,1,20,2,3.0,3,3.0,0,0,2,5,0,0,0,1,1,0,0,0,0,0
back_2023_06_26_07_46_11.png,1,0,1,14,2,2.0,2,2.0,0,0,2,4,15,0,0,1,1,0,0,0,1,0
back_2023_12_27_09_54_04.png,1,0,1,18,2,2.0,4,3.0,0,0,4,5,5,0,0,1,1,0,0,0,0,0
front_2024_01_03_14_47_30.png,0,0,1,93,2,3.0,4,3.0,0,0,1,5,15,0,0,1,1,0,0,0,1,0
front_2023_08_24_08_21_26.png,0,0,1,78,2,3.0,5,3.0,0,0,1,5,3,0,0,1,1,0,0,0,1,0
back_2023_06_29_07_00_39.png,1,0,2,23,2,3.0,2,3.0,0,0,1,0,3,1,0,1,1,0,0,0,0,1
front_2024_03_05_09_44_29.png,0,0,1,70,2,3.0,5,3.0,0,0,1,5,20,0,0,1,1,0,0,0,0,0
back_2023_08_31_08_23_02.png,1,0,0,25,2,3.0,2,3.0,0,0,2,4,1,0,0,1,1,0,0,0,1,0
front_2023_11_10_07_58_04.png,0,0,1,69,2,3.0,5,3.0,0,0,3,5,0,0,0,1,0,0,0,0,1,0
front_2023_10_24_05_51_34.png,0,0,1,95,2,2.0,5,3.0,0,0,1,5,20,0,0,1,0,0,0,0,1,0
back_2024_01_04_12_28_43.png,1,0,2,39,2,3.0,3,3.0,0,0,1,4,5,1,0,1,1,0,0,0,1,0
back_2024_05_27_11_40_47.png,1,0,1,79,2,2.0,3,2.0,0,0,4,5,12,0,0,1,1,0,0,0,1,0
back_2024_05_30_09_55_52.png,1,0,1,72,2,3.0,3,3.0,0,0,2,5,15,0,0,1,1,0,0,0,1,0
back_2023_11_23_07_56_13.png,1,0,0,29,2,3.0,2,3.0,1,0,2,4,20,1,0,1,0,0,0,0,0,0
front_2023_08_10_06_35_12.png,0,0,1,129,2,2.0,5,3.0,0,0,3,5,23,0,0,1,0,0,0,1,0,0
back_2023_11_07_09_56_26.png,1,1,1,124,2,2.0,5,3.0,0,0,1,5,8,0,0,1,1,0,0,0,0,0
front_2023_10_12_11_50_37.png,0,0,1,18,2,3.0,3,2.0,0,0,1,5,5,0,0,1,1,0,0,0,1,0
front_2023_09_29_09_24_16.png,0,0,1,76,2,3.0,5,3.0,0,0,1,5,5,0,0,1,0,0,0,0,0,0
back_2023_11_24_07_29_54.png,1,0,0,76,2,3.0,4,3.0,0,0,2,5,20,1,0,1,0,0,0,0,0,0
back_2023_08_22_09_34_32.png,1,0,1,68,2,3.0,5,3.0,0,0,1,5,3,0,0,1,1,0,0,0,1,0
front_2023_12_22_12_43_36.png,0,0,2,13,2,3.0,2,3.0,0,0,1,4,5,1,0,1,1,0,0,0,0,0
front_2023_09_19_11_11_16.png,0,0,1,90,2,3.0,3,2.0,0,0,1,5,2,0,0,1,1,0,0,0,0,1
back_2024_01_18_07_59_58.png,1,0,1,16,2,3.0,5,3.0,0,0,1,5,20,0,0,1,1,0,0,0,0,0
front_2023_12_28_07_43_46.png,0,0,1,10,2,3.0,2,3.0,1,0,1,4,10,0,0,1,1,0,0,0,1,0
front_2023_12_06_06_43_11.png,0,0,1,19,2,3.0,3,3.0,0,1,1,4,5,1,0,1,1,0,0,0,1,0
front_2023_10_19_08_17_31.png,0,0,1,77,2,3.0,3,2.0,0,0,1,5,0,0,0,1,1,0,0,0,1,0
front_2023_07_28_08_33_08.png,0,0,2,14,2,3.0,3,3.0,0,0,1,4,3,0,0,1,1,0,0,0,0,0
front_2023_07_20_09_52_55.png,0,0,1,117,2,2.0,4,3.0,0,0,2,5,5,0,0,1,0,0,0,0,1,0
front_2023_09_08_11_13_27.png,0,0,1,84,2,3.0,3,3.0,0,0,1,5,10,0,0,1,1,0,0,0,1,0
back_2024_01_04_10_43_25.png,1,0,1,71,2,2.0,5,3.0,0,0,3,5,0,0,0,1,1,0,0,0,1,0
back_2023_11_03_10_04_29.png,1,0,1,72,2,3.0,5,3.0,0,0,2,5,3,0,0,1,0,0,0,0,0,0
back_2023_08_31_06_44_21.png,1,0,0,118,2,3.0,5,3.0,0,0,1,5,22,0,0,1,1,0,0,0,1,0
back_2023_11_07_12_10_41.png,1,0,1,75,2,2.0,2,2.0,0,0,1,5,5,0,0,0,0,0,0,0,1,0
front_2023_08_21_09_52_25.png,0,0,1,79,2,3.0,5,3.0,0,0,1,5,2,0,0,1,1,0,0,0,1,0
back_2024_02_16_09_02_51.png,1,0,1,37,2,3.0,3,3.0,0,0,1,4,3,0,0,1,0,0,0,0,1,0
front_2023_11_27_09_28_23.png,0,1,1,41,2,3.0,3,3.0,0,1,1,4,8,1,0,1,1,0,0,0,1,0
front_2023_09_29_10_47_44.png,0,0,1,77,1,2.0,3,2.0,1,0,2,5,20,0,0,1,1,0,0,0,0,0
back_2023_08_10_08_26_00.png,1,0,1,30,2,3.0,2,3.0,0,1,2,4,3,1,0,1,1,0,0,0,0,0
front_2023_09_26_13_23_25.png,0,0,2,37,2,3.0,3,3.0,0,0,1,1,11,1,0,1,0,0,0,0,1,0
back_2023_12_27_10_06_50.png,1,0,1,60,2,2.0,5,3.0,0,0,4,5,9,0,0,1,1,0,0,0,0,0
back_2023_08_14_07_44_31.png,1,1,2,66,2,3.0,2,3.0,0,0,1,1,8,0,0,1,1,0,0,0,1,0
back_2023_12_27_10_18_10.png,1,0,1,17,2,3.0,2,3.0,1,0,1,4,9,0,0,1,1,0,0,0,0,0
front_2023_11_16_09_38_03.png,0,0,0,29,2,3.0,2,3.0,0,0,1,4,2,1,0,1,0,0,0,1,1,0
back_2023_08_30_10_52_56.png,1,0,2,27,2,3.0,2,3.0,0,0,2,4,21,0,0,1,1,0,0,0,0,0
front_2023_08_14_11_18_58.png,0,0,1,37,2,3.0,2,3.0,0,0,1,1,10,0,0,1,1,0,0,0,1,0
back_2023_08_23_15_26_21.png,1,0,1,38,2,3.0,2,3.0,0,0,1,1,4,1,0,1,0,0,0,1,0,0
back_2023_10_18_11_16_33.png,1,0,0,19,2,3.0,2,3.0,0,0,1,1,10,1,0,1,0,0,0,0,1,0
back_2023_11_30_12_08_33.png,1,0,1,134,2,3.0,5,3.0,0,0,1,5,12,0,0,1,0,0,0,0,1,0
front_2023_07_27_08_28_42.png,0,0,1,15,2,3.0,3,3.0,0,0,1,4,11,0,0,0,0,0,0,0,1,0
front_2024_03_18_06_40_31.png,0,0,1,67,2,3.0,5,3.0,0,0,1,5,10,0,0,1,0,0,1,0,1,0
front_2024_01_08_12_49_15.png,0,0,0,30,2,3.0,3,3.0,0,0,2,4,12,1,0,1,1,0,0,0,0,1
